HS코드,MTI코드
2826300000,228900
2826901000,228900
2826902000,228900
2826903000,228900
2826904000,228900
2826905000,228900
2826906000,228900
2826909000,228900
2827100000,228900
2827200000,228900
2827310000,228900
2827320000,228900
2827350000,228900
2827391000,228900
2827399000,228900
2827411000,228900
2827412090,228900
2827491000,228900
2827492000,228900
2827511000,228900
2827512000,228900
2827590000,228900
2827591000,228900
2827599000,228900
2827601000,228900
2827609010,228900
2827609090,228900
2828100000,228900
2828901000,228900
2828901010,228900
2828901020,228900
2828901090,228900
2828902010,228900
2828902020,228900
2828902090,228900
2828903000,228900
2828909000,228900
2829110000,228900
2829190000,228900
2829191000,228900
2829192000,228900
2829199000,228900
2829901000,228900
2829901010,228900
2829901020,228900
2829901090,228900
2829902010,228900
2829902020,228900
2829902030,228900
2829902040,228900
2829909000,228900
2830101000,228900
2830109000,228900
2830901000,228900
2830902000,228900
2831101000,228900
2831102000,228900
2831900000,228900
2831901000,228900
2831902000,228900
2832100000,228900
2832101000,228900
2832109000,228900
2832200000,228900
2832201000,228900
2832202000,228900
2832203000,228900
2832209000,228900
2832301000,228900
2832302000,228900
2832303000,228900
2832309000,228900
2833110000,228900
2833190000,228900
2833191000,228900
2833192000,228900
2833199000,228900
2833210000,228900
2833220000,228900
2833221000,228900
2833229000,228900
2833240000,228900
2833259000,228900
2833270000,228900
2833291000,228900
2833292010,228900
2833292090,228900
2833293010,228900
2833293090,228900
2833299000,228900
2833300000,228900
2833401000,228900
2833402000,228900
2833403000,228900
2833409000,228900
2834100000,228900
2834101000,228900
2834109000,228900
2834210000,228900
2834291000,228900
2834299000,228900
2835101000,228900
2835101010,228900
2835101020,228900
2835101090,228900
2835102000,228900
2835109000,228900
2835221000,228900
2835222000,228900
2835240000,228900
2835250000,228900
2835260000,228900
2835291000,228900
2835299000,228900
2835310000,228900
2835391000,228900
2835392000,228900
2835399000,228900
2836200000,228900
2836300000,228900
2836400000,228900
2836500000,228900
2836600000,228900
2836910000,228900
2836920000,228900
2836991010,228900
2836991020,228900
2836991031,228900
2836991039,228900
2836991090,228900
2836992000,228900
2837111000,228900
2837112000,228900
2837191010,228900
2837191020,228900
2837191030,228900
2837191090,228900
2837192000,228900
2837201000,228900
2837202000,228900
2837209000,228900
2839110000,228900
2839190000,228900
2839901000,228900
2839902000,228900
2839909000,228900
2840110000,228900
2840190000,228900
2840200000,228900
2840300000,228900
2841300000,228900
2841500000,228900
2841501000,228900
2841509000,228900
2841610000,228900
2841691000,228900
2841692000,228900
2841693000,228900
2841700000,228900
2841800000,228900
2841901000,228900
2841902010,228900
2841902020,228900
2841902030,228900
2841902090,228900
2841903000,228900
2841904000,228900
2841905000,228900
2841906000,228900
2841909000,228900
2841909010,228900
2841909020,228900
2841909030,228900
2841909040,228900
2841909090,228900
2842101000,228900
2842109000,228900
2842901000,228900
2842903000,228900
2842905000,228900
2842909000,228900
2843100000,228900
2843101000,228900
2843102000,228900
2843103000,228900
2843109000,228900
2843210000,228900
2843211000,228900
2843219000,228900
2843290000,228900
2843291000,228900
2843299000,228900
2843301000,228900
2843309000,228900
2843901000,228900
2843909010,228900
2843909090,228900
2844401000,228900
2844402000,228900
2844403000,228900
2844409000,228900
2844410000,228900
2844420000,228900
2844430000,228900
2844440000,228900
2844500000,228900
2845100000,228900
2845200000,228900
2845300000,228900
2845400000,228900
2845901000,228900
2845902000,228900
2845909000,228900
2846100000,228900
2846901000,228900
2846909000,228900
2848001000,228900
2848002000,228900
2848009000,228900
2849100000,228900
2849200000,228900
2849901000,228900
2849909010,228900
2849909090,228900
2850001000,228900
2850002000,228900
2850003000,228900
2850004000,228900
2850005000,228900
2852100000,228900
2852101000,228900
2852102000,228900
2852103000,228900
2852104000,228900
2852105000,228900
2852106000,228900
2852901000,228900
2852902000,228900
2852903000,228900
2852904000,228900
2852909000,228900
2853001000,228900
2853002000,228900
2853003000,228900
2853004000,228900
2853004010,228900
2853004090,228900
2853005000,228900
2853009000,228900
2853100000,228900
2853901000,228900
2853902000,228900
2853909000,228900
2902901000,228900
2902902000,228900
2902903000,228900
2902909000,228900
2903111000,228900
2903112000,228900
2903120000,228900
2903220000,228900
2903230000,228900
2903290000,228900
2903699000,228900
2903790000,228900
2903792000,228900
2903799000,228900
2903810000,228900
2903820000,228900
2903830000,228900
2903890000,228900
2903910000,228900
2903911000,228900
2903919000,228900
2903920000,228900
2903921000,228900
2903922000,228900
2903930000,228900
2903940000,228900
2903991000,228900
2903992000,228900
2903992010,228900
2903992090,228900
2903993000,228900
2903999000,228900
2904100000,228900
2904101000,228900
2904109000,228900
2904201000,228900
2904209010,228900
2904209020,228900
2904209090,228900
2904310000,228900
2904320000,228900
2904330000,228900
2904340000,228900
2904350000,228900
3921191090,310320
3921901000,310320
3920200000,310330
3921192010,310330
3921192090,310330
3921902000,310330
3920920000,310340
3921199020,310340
3921909020,310340
3912110000,310900
3912120000,310900
3912200000,310900
3912311000,310900
3912319000,310900
3912391000,310900
3912399000,310900
3912900000,310900
3912901000,310900
3912909000,310900
3913101000,310900
3913102000,310900
3913109000,310900
3913901000,310900
3913902010,310900
3913902020,310900
3913902030,310900
3913902040,310900
3913902090,310900
3913909000,310900
3913909010,310900
3913909090,310900
3915100000,310900
3915101000,310900
3915102000,310900
3915103000,310900
3915104000,310900
3915109000,310900
3915200000,310900
3915201000,310900
3915209000,310900
3915300000,310900
3915301000,310900
3915309000,310900
3915901000,310900
3915902000,310900
3915903000,310900
3915904000,310900
3915905000,310900
3915909000,310900
3915909010,310900
3915909020,310900
3915909030,310900
3915909090,310900
3916100000,310900
3916200000,310900
3916901000,310900
3916902000,310900
3916903000,310900
3916904000,310900
3916909000,310900
3919100000,310900
3919900000,310900
3920300000,310900
3920430000,310900
3920490000,310900
3920510000,310900
3920590000,310900
3920610000,310900
3920630000,310900
3920690000,310900
3920710000,310900
3920730000,310900
3920791000,310900
3920799000,310900
3920910000,310900
3920930000,310900
3920940000,310900
3920991000,310900
3920999010,310900
3920999020,310900
3920999090,310900
3921110000,310900
3921120000,310900
3921130000,310900
3921140000,310900
3921193010,310900
3921193090,310900
3921194010,310900
3921194030,310900
3921194090,310900
3921195000,310900
3921195010,310900
3921195020,310900
3921195090,310900
3921199010,310900
3921199030,310900
3921199040,310900
3921199090,310900
3921903000,310900
3921904010,310900
3921904020,310900
3921905000,310900
3921905010,310900
3921905090,310900
3921906010,310900
3921906030,310900
3921906090,310900
3921907000,310900
3921907010,310900
2916342000,228900
2916391000,228900
2916399090,228900
2917111000,228900
2917112000,228900
2917113000,228900
2917131000,228900
2917132000,228900
2917191000,228900
2917192000,228900
2917193000,228900
2917194000,228900
2917195000,228900
2917199000,228900
2917200000,228900
2917321000,228900
2917329000,228900
2917331000,228900
2917332000,228900
2917341000,228900
2917342000,228900
2917343000,228900
2917349000,228900
2917369000,228900
2917392000,228900
2917393000,228900
2917399000,228900
2918111000,228900
2918112000,228900
2918113000,228900
2918120000,228900
2918131000,228900
2918132000,228900
2918140000,228900
2918151000,228900
2918151010,228900
2918151090,228900
2918152000,228900
2918161000,228900
2918162000,228900
2918163000,228900
2918170000,228900
2918180000,228900
2918191010,228900
2918191020,228900
2918191090,228900
2918192000,228900
2918192010,228900
2918192090,228900
2918193000,228900
2918193010,228900
2918193020,228900
2918193090,228900
2918194000,228900
2918199000,228900
2918210000,228900
2918211000,228900
2918212010,228900
2918212090,228900
2918220000,228900
2918221000,228900
2918222000,228900
2918223000,228900
2918231000,228900
2918231020,228900
2918231090,228900
2918232000,228900
2918291000,228900
2918299010,228900
2918299020,228900
2918299030,228900
2918299040,228900
2918299090,228900
2918309000,228900
2918910000,228900
2918999000,228900
2919100000,228900
2919901019,228900
2919901020,228900
2919901090,228900
2919902000,228900
2919909000,228900
2922111000,228900
2922112000,228900
2922121000,228900
2922122000,228900
2922131000,228900
2922132000,228900
2922140000,228900
2922150000,228900
2922160000,228900
2922171000,228900
2922172000,228900
2922180000,228900
2922191000,228900
2922193000,228900
2922193010,228900
2922193020,228900
2922193090,228900
2922194000,228900
2922195000,228900
2922196000,228900
2922199000,228900
2922211000,228900
2922212000,228900
2922213000,228900
2922219000,228900
2922291000,228900
2922292000,228900
2922293000,228900
2922299000,228900
2922299010,228900
2922299020,228900
2922299030,228900
2922299040,228900
2922299090,228900
2922310000,228900
2922392000,228900
2922393000,228900
2922399000,228900
2922411000,228900
2922412000,228900
2922413000,228900
2922421000,228900
2922423000,228900
2922430000,228900
2922431000,228900
2922439000,228900
2922440000,228900
2922491000,228900
2922492000,228900
2922493000,228900
2922494000,228900
2922495000,228900
2922496000,228900
2922497000,228900
2922499000,228900
2922501000,228900
2922502000,228900
2922503000,228900
2922504000,228900
2922506000,228900
2922509000,228900
2922509090,228900
2923101000,228900
2923102000,228900
2923201000,228900
2923202000,228900
2923300000,228900
2923400000,228900
2923900000,228900
2924110000,228900
2924120000,228900
2924121000,228900
2924122000,228900
2924123000,228900
2924191000,228900
2924192000,228900
2924199090,228900
2924219000,228900
2924230000,228900
2924240000,228900
2924259000,228900
2924291010,228900
2924291020,228900
2924291090,228900
2924292000,228900
2924299010,228900
2924299020,228900
2924299091,228900
2924299099,228900
2925112000,228900
2925120000,228900
2925191000,228900
2925199090,228900
2925210000,228900
2925291000,228900
2925299090,228900
2926200000,228900
2926300000,228900
2926400000,228900
2926901000,228900
2926902000,228900
2926904000,228900
2926909000,228900
2926909010,228900
2926909099,228900
2927001100,228900
2927001900,228900
2927002100,228900
2927002910,228900
2927002990,228900
2927003000,228900
2928001000,228900
2928003000,228900
2928009000,228900
2928009010,228900
2928009020,228900
2928009099,228900
2929900000,228900
2929903000,228900
2929904000,228900
2929905000,228900
2929909000,228900
2930100000,228900
2930201090,228900
2930202090,228900
2930301000,228900
2930302000,228900
2930303000,228900
2930400000,228900
2930501000,228900
2930502000,228900
2930600000,228900
2930700000,228900
2930800000,228900
2930901000,228900
2930902010,228900
2930902020,228900
2930902099,228900
2930903010,228900
2930903020,228900
2930903030,228900
2930903040,228900
2930904010,228900
2930904020,228900
2930904090,228900
2930905010,228900
2930905020,228900
2930905030,228900
2930905030,228900
2930905040,228900
2930905050,228900
2930905060,228900
2930905070,228900
2930905080,228900
2930905081,228900
2930905082,228900
2930905090,228900
2930906000,228900
2930906010,228900
2930906090,228900
2930907000,228900
2930907020,228900
2930907090,228900
2930908000,228900
2930909010,228900
2930909020,228900
2930909030,228900
2930909040,228900
2930909050,228900
2930909060,228900
2930909070,228900
2930909080,228900
2930909090,228900
2930909099,228900
2931009099,228900
2931100000,228900
2931200000,228900
2931310000,228900
2931320000,228900
2931330000,228900
2931340000,228900
2931350000,228900
2931360000,228900
2931370000,228900
2931380000,228900
2931390000,228900
2931410000,228900
2931420000,228900
2931430000,228900
2931440000,228900
2931450000,228900
2931460000,228900
2931470000,228900
2931480000,228900
2931490000,228900
2931510000,228900
2931520000,228900
2931530000,228900
2931540000,228900
2931590000,228900
2931901000,228900
2931901010,228900
2931901020,228900
2931901030,228900
2931901099,228900
2931902000,228900
2931902100,228900
2931902200,228900
2931902300,228900
2931902400,228900
2931902500,228900
2931902911,228900
2931902912,228900
2931902913,228900
2931902914,228900
2931902919,228900
2931902991,228900
2931902999,228900
2931903000,228900
2931903010,228900
2931903090,228900
2931904000,228900
2931904010,228900
2931904020,228900
2931904030,228900
2931904040,228900
2931904090,228900
2931905000,228900
2931909010,228900
2931909020,228900
2931909090,228900
2931909099,228900
2932910000,228900
2932920000,228900
2932930000,228900
2932940000,228900
2932950000,228900
2932960000,228900
2932991000,228900
2932999090,228900
2933211000,228900
2933212000,228900
2933520000,228900
2933530000,228900
2933540000,228900
2933550000,228900
2933591100,228900
2933699010,228900
2933699099,228900
2934101000,228900
2934109090,228900
2934201000,228900
2934202000,228900
2934203000,228900
2934205000,228900
2934206000,228900
2934209000,228900
2934209090,228900
2934301000,228900
2934309000,228900
2934910000,228900
2934920000,228900
2934991000,228900
2934992000,228900
